recommendation_id,recommendation_type,title,action_text,score,confidence,status,created_ts,updated_ts,advisor_id,household_id,opportunity_id,prediction_id,playbook_id
REC00000246,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.7204,0.8483,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0081,HH01146,OPP00000246,PRED00000322,PB002
REC00000247,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.57,0.7807,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0081,HH01145,OPP00000247,PRED00000324,PB001
REC00000248,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.7998,0.798,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0082,HH01158,OPP00000248,PRED00000325,PB002
REC00000249,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.8063,0.875,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0082,HH01160,OPP00000249,PRED00000328,PB001
REC00000250,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Apply best-practice playbook for advisor growth.,0.6369,0.6739,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0082,HH01153,OPP00000250,PRED00000326,PB003
REC00000251,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Schedule a managed account review meeting.,0.7904,0.6505,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0083,HH01178,OPP00000251,PRED00000329,PB001
REC00000252,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.837,0.8693,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0083,HH01184,OPP00000252,PRED00000332,PB001
REC00000253,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Apply best-practice playbook for advisor growth.,0.8646,0.7872,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0083,HH01182,OPP00000253,PRED00000330,PB003
REC00000254,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.9376,0.9199,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0083,HH01182,OPP00000254,PRED00000330,PB003
REC00000255,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.8208,0.6555,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0084,HH01194,OPP00000255,PRED00000333,PB001
REC00000256,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.5144,0.7755,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0084,HH01185,OPP00000256,PRED00000334,PB001
REC00000257,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.6843,0.8214,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0084,HH01187,OPP00000257,PRED00000336,PB002
REC00000258,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.6872,0.7791,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0085,HH01204,OPP00000258,PRED00000338,PB003
REC00000259,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.6222,0.7718,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0085,HH01204,OPP00000259,PRED00000340,PB003
REC00000260,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.9579,0.7455,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0085,HH01200,OPP00000260,PRED00000340,PB003
REC00000261,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.5064,0.8967,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0085,HH01204,OPP00000261,PRED00000340,PB003
REC00000262,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.5237,0.716,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0086,HH01220,OPP00000262,PRED00000341,PB001
REC00000263,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.9795,0.9232,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0086,HH01223,OPP00000263,PRED00000341,PB002
REC00000264,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.6755,0.7817,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0086,HH01221,OPP00000264,PRED00000343,PB003
REC00000265,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.5519,0.7194,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0087,HH01228,OPP00000265,PRED00000346,PB001
REC00000266,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.7429,0.8663,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0087,HH01227,OPP00000266,PRED00000345,PB003
REC00000267,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.7469,0.7335,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0087,HH01229,OPP00000267,PRED00000345,PB002
REC00000268,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.6004,0.7257,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0088,HH01244,OPP00000268,PRED00000349,PB002
REC00000269,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.7988,0.7483,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0088,HH01248,OPP00000269,PRED00000352,PB003
REC00000270,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.8308,0.9154,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0088,HH01244,OPP00000270,PRED00000351,PB003
REC00000271,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.8127,0.8093,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0089,HH01258,OPP00000271,PRED00000354,PB001
REC00000272,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.5888,0.7657,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0089,HH01270,OPP00000272,PRED00000355,PB003
REC00000273,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.7313,0.9468,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0089,HH01266,OPP00000273,PRED00000353,PB001
REC00000274,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.8123,0.8155,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0089,HH01259,OPP00000274,PRED00000354,PB003
REC00000275,AUM Retention,Recommended action: AUM Retention,Apply best-practice playbook for advisor growth.,0.5678,0.9226,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0090,HH01274,OPP00000275,PRED00000358,PB001
REC00000276,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.6226,0.7719,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0090,HH01277,OPP00000276,PRED00000357,PB003
REC00000277,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.6726,0.8394,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0090,HH01276,OPP00000277,PRED00000360,PB002
REC00000278,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.6515,0.7511,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0091,HH01283,OPP00000278,PRED00000361,PB001
REC00000279,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.5254,0.9311,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0091,HH01296,OPP00000279,PRED00000361,PB001
REC00000280,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.8432,0.7026,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0091,HH01287,OPP00000280,PRED00000362,PB001
REC00000281,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.9022,0.6842,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0092,HH01305,OPP00000281,PRED00000368,PB003
REC00000282,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.5856,0.7296,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0092,HH01301,OPP00000282,PRED00000368,PB002
REC00000283,AUM Retention,Recommended action: AUM Retention,Apply best-practice playbook for advisor growth.,0.7338,0.6657,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0093,HH01320,OPP00000283,PRED00000370,PB003
REC00000284,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.8714,0.9448,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0093,HH01319,OPP00000284,PRED00000372,PB002
REC00000285,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.9546,0.6881,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0093,HH01325,OPP00000285,PRED00000369,PB001
REC00000286,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.9759,0.7151,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0094,HH01337,OPP00000286,PRED00000373,PB001
REC00000287,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.763,0.7183,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0094,HH01337,OPP00000287,PRED00000374,PB001
REC00000288,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.6378,0.933,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0094,HH01334,OPP00000288,PRED00000373,PB002
REC00000289,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.9587,0.8888,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0094,HH01329,OPP00000289,PRED00000374,PB001
REC00000290,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.6224,0.9341,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0095,HH01345,OPP00000290,PRED00000380,PB003
REC00000291,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.964,0.686,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0095,HH01348,OPP00000291,PRED00000378,PB002
REC00000292,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.9263,0.6914,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0095,HH01341,OPP00000292,PRED00000379,PB001
REC00000293,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.6523,0.6589,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0096,HH01352,OPP00000293,PRED00000384,PB002
REC00000294,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.698,0.8963,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0096,HH01357,OPP00000294,PRED00000381,PB003
REC00000295,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.9389,0.7152,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0097,HH01367,OPP00000295,PRED00000386,PB001
REC00000296,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.6599,0.9177,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0097,HH01364,OPP00000296,PRED00000386,PB001
REC00000297,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.5344,0.948,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0097,HH01366,OPP00000297,PRED00000387,PB003
REC00000298,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Increase prospecting activity for AGP goals.,0.9642,0.819,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0097,HH01364,OPP00000298,PRED00000387,PB003
REC00000299,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.8374,0.8433,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0098,HH01376,OPP00000299,PRED00000391,PB003
REC00000300,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.53,0.7956,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0098,HH01389,OPP00000300,PRED00000391,PB003
REC00000301,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.6152,0.6935,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0099,HH01396,OPP00000301,PRED00000394,PB002
REC00000302,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.9274,0.8183,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0099,HH01399,OPP00000302,PRED00000393,PB003
REC00000303,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.8895,0.9453,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0100,HH01403,OPP00000303,PRED00000398,PB002
REC00000304,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.9098,0.8455,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0100,HH01406,OPP00000304,PRED00000400,PB002
REC00000305,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.8505,0.8955,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0101,HH01421,OPP00000305,PRED00000403,PB002
REC00000306,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.8784,0.8453,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0101,HH01416,OPP00000306,PRED00000402,PB003
REC00000307,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.6649,0.8855,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0101,HH01417,OPP00000307,PRED00000402,PB003
REC00000308,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.6491,0.7956,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0102,HH01431,OPP00000308,PRED00000407,PB003
REC00000309,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.7549,0.744,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0102,HH01435,OPP00000309,PRED00000405,PB003
REC00000310,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.7855,0.7765,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0102,HH01433,OPP00000310,PRED00000406,PB003
REC00000311,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.8562,0.783,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0102,HH01426,OPP00000311,PRED00000405,PB001
REC00000312,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.524,0.79,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0103,HH01439,OPP00000312,PRED00000410,PB002
REC00000313,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.6666,0.6993,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0103,HH01449,OPP00000313,PRED00000412,PB003
REC00000314,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.6748,0.8396,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0103,HH01437,OPP00000314,PRED00000409,PB003
REC00000315,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.7641,0.7427,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0103,HH01436,OPP00000315,PRED00000410,PB002
REC00000316,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Contact households with declining NCF.,0.8524,0.9257,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0104,HH01454,OPP00000316,PRED00000413,PB003
REC00000317,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.6688,0.7813,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0104,HH01464,OPP00000317,PRED00000414,PB001
REC00000318,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.5595,0.9354,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0105,HH01479,OPP00000318,PRED00000417,PB003
REC00000319,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.8755,0.8353,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0105,HH01482,OPP00000319,PRED00000418,PB001
REC00000320,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.6553,0.7971,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0105,HH01470,OPP00000320,PRED00000418,PB003
REC00000321,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Apply best-practice playbook for advisor growth.,0.7978,0.6993,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0106,HH01491,OPP00000321,PRED00000424,PB002
REC00000322,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.8325,0.6763,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0106,HH01491,OPP00000322,PRED00000421,PB002
REC00000323,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.8738,0.9095,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0106,HH01489,OPP00000323,PRED00000421,PB003
REC00000324,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.7826,0.7918,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0106,HH01486,OPP00000324,PRED00000421,PB003
REC00000325,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.8509,0.9122,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0107,HH01503,OPP00000325,PRED00000425,PB001
REC00000326,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.5289,0.8879,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0107,HH01502,OPP00000326,PRED00000425,PB003
REC00000327,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.579,0.8901,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0107,HH01501,OPP00000327,PRED00000427,PB003
REC00000328,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.8743,0.848,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0107,HH01499,OPP00000328,PRED00000427,PB002
REC00000329,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.9344,0.8802,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0108,HH01510,OPP00000329,PRED00000429,PB003
REC00000330,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.7203,0.8133,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0108,HH01509,OPP00000330,PRED00000431,PB003
REC00000331,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.8834,0.787,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0109,HH01523,OPP00000331,PRED00000433,PB001
REC00000332,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.9213,0.7599,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0109,HH01525,OPP00000332,PRED00000436,PB001
REC00000333,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Apply best-practice playbook for advisor growth.,0.9108,0.8413,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0109,HH01533,OPP00000333,PRED00000434,PB001
REC00000334,AUM Retention,Recommended action: AUM Retention,Apply best-practice playbook for advisor growth.,0.5044,0.6936,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0110,HH01550,OPP00000334,PRED00000440,PB003
REC00000335,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.571,0.7205,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0110,HH01539,OPP00000335,PRED00000437,PB001
REC00000336,AUM Retention,Recommended action: AUM Retention,Schedule a managed account review meeting.,0.5671,0.6762,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0110,HH01542,OPP00000336,PRED00000440,PB003
REC00000337,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.7967,0.7147,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0111,HH01559,OPP00000337,PRED00000444,PB002
REC00000338,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.7712,0.8377,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0111,HH01563,OPP00000338,PRED00000444,PB002
REC00000339,NNM Growth,Recommended action: NNM Growth,Contact households with declining NCF.,0.6207,0.8001,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0111,HH01565,OPP00000339,PRED00000441,PB002
REC00000340,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.9565,0.7868,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0112,HH01577,OPP00000340,PRED00000445,PB003
REC00000341,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Apply best-practice playbook for advisor growth.,0.8657,0.793,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0112,HH01578,OPP00000341,PRED00000447,PB003
REC00000342,NNM Growth,Recommended action: NNM Growth,Increase prospecting activity for AGP goals.,0.683,0.7384,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0112,HH01578,OPP00000342,PRED00000447,PB001
REC00000343,NNM Growth,Recommended action: NNM Growth,Schedule a managed account review meeting.,0.7158,0.6822,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0112,HH01567,OPP00000343,PRED00000447,PB001
REC00000344,Managed Account Expansion,Recommended action: Managed Account Expansion,Increase prospecting activity for AGP goals.,0.5425,0.867,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0113,HH01586,OPP00000344,PRED00000452,PB002
REC00000345,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.7279,0.6534,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0113,HH01582,OPP00000345,PRED00000449,PB001
REC00000346,Managed Account Expansion,Recommended action: Managed Account Expansion,Schedule a managed account review meeting.,0.8843,0.6506,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0113,HH01590,OPP00000346,PRED00000451,PB002
REC00000347,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.5855,0.6664,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0113,HH01591,OPP00000347,PRED00000449,PB001
REC00000348,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Apply best-practice playbook for advisor growth.,0.7369,0.7991,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0114,HH01597,OPP00000348,PRED00000454,PB002
REC00000349,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.5375,0.7157,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0114,HH01597,OPP00000349,PRED00000455,PB002
REC00000350,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.5006,0.6567,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0114,HH01596,OPP00000350,PRED00000456,PB003
REC00000351,AUM Retention,Recommended action: AUM Retention,Review high cash balance households.,0.8038,0.6692,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0114,HH01598,OPP00000351,PRED00000453,PB003
REC00000352,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.8907,0.8847,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0115,HH01612,OPP00000352,PRED00000459,PB001
REC00000353,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.7804,0.7296,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0115,HH01611,OPP00000353,PRED00000459,PB001
REC00000354,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Increase prospecting activity for AGP goals.,0.6712,0.8468,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0116,HH01620,OPP00000354,PRED00000461,PB003
REC00000355,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.8607,0.8156,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0116,HH01619,OPP00000355,PRED00000463,PB002
REC00000356,Managed Account Expansion,Recommended action: Managed Account Expansion,Apply best-practice playbook for advisor growth.,0.9441,0.8444,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0116,HH01625,OPP00000356,PRED00000462,PB002
REC00000357,AGP Goal Recovery,Recommended action: AGP Goal Recovery,Review high cash balance households.,0.7587,0.7825,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0117,HH01635,OPP00000357,PRED00000467,PB003
REC00000358,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Review high cash balance households.,0.5625,0.6941,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0117,HH01647,OPP00000358,PRED00000468,PB003
REC00000359,NNM Growth,Recommended action: NNM Growth,Apply best-practice playbook for advisor growth.,0.6684,0.7081,rejected,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0118,HH01652,OPP00000359,PRED00000470,PB003
REC00000360,Managed Account Expansion,Recommended action: Managed Account Expansion,Review high cash balance households.,0.807,0.7729,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0118,HH01648,OPP00000360,PRED00000470,PB003
REC00000361,NNM Growth,Recommended action: NNM Growth,Review high cash balance households.,0.8751,0.6812,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0118,HH01648,OPP00000361,PRED00000472,PB002
REC00000362,AUM Retention,Recommended action: AUM Retention,Contact households with declining NCF.,0.8715,0.8429,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0118,HH01650,OPP00000362,PRED00000469,PB002
REC00000363,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.5241,0.676,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0119,HH01663,OPP00000363,PRED00000475,PB002
REC00000364,Managed Account Expansion,Recommended action: Managed Account Expansion,Increase prospecting activity for AGP goals.,0.8322,0.83,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0119,HH01667,OPP00000364,PRED00000476,PB002
REC00000365,AUM Retention,Recommended action: AUM Retention,Increase prospecting activity for AGP goals.,0.562,0.923,generated,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0119,HH01668,OPP00000365,PRED00000473,PB003
REC00000366,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Schedule a managed account review meeting.,0.8023,0.7585,ignored,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0119,HH01658,OPP00000366,PRED00000476,PB003
REC00000367,CRM Engagement Gap,Recommended action: CRM Engagement Gap,Contact households with declining NCF.,0.8244,0.9494,completed,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0120,HH01680,OPP00000367,PRED00000477,PB003
REC00000368,Managed Account Expansion,Recommended action: Managed Account Expansion,Contact households with declining NCF.,0.8725,0.8067,accepted,2025-12-31 00:00:00,2025-12-31 00:00:00,ADV0120,HH01678,OPP00000368,PRED00000479,PB002
